,ID,Condition,Age,Gender,Beep_Time1,Button_Estimate_1,Written_Estimate_1,Beep_Time2,Button_Estimate_2,Written_Estimate_2,Beep_Time3,Button_Estimate_3,Written_Estimate_3,Beep_Time4,Button_Estimate_4,Written_Estimate_4,Beep_Time5,Button_Estimate_5,Written_Estimate_5,Beep_Time6,Button_Estimate_6,Written_Estimate_6,Beep_Time7,Button_Estimate_7,Written_Estimate_7,Beep_Time8,Button_Estimate_8,Written_Estimate_8,Beep_Time9,Button_Estimate_9,Written_Estimate_9,Beep_Time10,Button_Estimate_10,Written_Estimate_10,Beep_Time11,Button_Estimate_11,Written_Estimate_11,Beep_Time12,Button_Estimate_12,Written_Estimate_12
0,4,1,21,male,5,5.843892200005939,6,3,2.5463679000095,3,9,8.6948618000024,9,4,4.45983680000063,5,2,1.7970040000072913,2,7,6.795296600001166,7,3,2.7144542999885743,4,6,6.095243999996455,7,5,4.663536499996553,5,2,1.730779600009555,2,9,8.360352000003331,8,4,3.347602099995129,4
