,ID,Condition,Age,Gender,Beep_Time1,Button_Estimate_1,Written_Estimate_1,Beep_Time2,Button_Estimate_2,Written_Estimate_2,Beep_Time3,Button_Estimate_3,Written_Estimate_3,Beep_Time4,Button_Estimate_4,Written_Estimate_4,Beep_Time5,Button_Estimate_5,Written_Estimate_5,Beep_Time6,Button_Estimate_6,Written_Estimate_6,Beep_Time7,Button_Estimate_7,Written_Estimate_7,Beep_Time8,Button_Estimate_8,Written_Estimate_8,Beep_Time9,Button_Estimate_9,Written_Estimate_9,Beep_Time10,Button_Estimate_10,Written_Estimate_10,Beep_Time11,Button_Estimate_11,Written_Estimate_11,Beep_Time12,Button_Estimate_12,Written_Estimate_12
0,21,3,22,male,5,5.164270000001125,7,3,2.1121658999982174,4,9,8.059996799995133,10,4,3.9958446999953594,4,2,1.3793261999962851,2,7,5.510581599999568,6,3,2.6155694000044605,4,6,5.879406700005347,7,5,3.8608619000006,5,2,0.1324929999973392,3,9,7.764045600000827,9,4,3.779887599994254,5
