,ID,Condition,Age,Gender,Beep_Time1,Button_Estimate_1,Written_Estimate_1,Beep_Time2,Button_Estimate_2,Written_Estimate_2,Beep_Time3,Button_Estimate_3,Written_Estimate_3,Beep_Time4,Button_Estimate_4,Written_Estimate_4,Beep_Time5,Button_Estimate_5,Written_Estimate_5,Beep_Time6,Button_Estimate_6,Written_Estimate_6,Beep_Time7,Button_Estimate_7,Written_Estimate_7,Beep_Time8,Button_Estimate_8,Written_Estimate_8,Beep_Time9,Button_Estimate_9,Written_Estimate_9,Beep_Time10,Button_Estimate_10,Written_Estimate_10,Beep_Time11,Button_Estimate_11,Written_Estimate_11,Beep_Time12,Button_Estimate_12,Written_Estimate_12
0,15,3,20,female,5,4.5620769999986805,5,3,2.5799316999982693,3,9,7.577459699998144,8,4,3.4606493999999657,4,2,2.696663399998215,3,7,5.56063709999944,6,3,3.396460500000103,4,6,5.178529800003162,6,5,4.196163399999932,4,2,2.0153070999986085,2,9,7.412576300001092,7,4,3.32944679999855,3
