,ID,Condition,Age,Gender,Beep_Time1,Button_Estimate_1,Written_Estimate_1,Beep_Time2,Button_Estimate_2,Written_Estimate_2,Beep_Time3,Button_Estimate_3,Written_Estimate_3,Beep_Time4,Button_Estimate_4,Written_Estimate_4,Beep_Time5,Button_Estimate_5,Written_Estimate_5,Beep_Time6,Button_Estimate_6,Written_Estimate_6,Beep_Time7,Button_Estimate_7,Written_Estimate_7,Beep_Time8,Button_Estimate_8,Written_Estimate_8,Beep_Time9,Button_Estimate_9,Written_Estimate_9,Beep_Time10,Button_Estimate_10,Written_Estimate_10,Beep_Time11,Button_Estimate_11,Written_Estimate_11,Beep_Time12,Button_Estimate_12,Written_Estimate_12
0,20,2,26,male,5,5.927671899997222,6,3,2.3965765000029933,2.7,9,9.325797700003022,9,4,4.246146699995734,4.8,2,1.8465339000031236,2.9,7,7.993654500001867,8,3,3.412682299996959,3.8,6,5.165114799994626,6.1,5,4.629581499997585,5.6,2,1.2475246000030893,2.2,9,9.21086230000219,8.8,4,3.3792926000023726,4.1
