,ID,Condition,Age,Gender,Beep_Time1,Button_Estimate_1,Written_Estimate_1,Beep_Time2,Button_Estimate_2,Written_Estimate_2,Beep_Time3,Button_Estimate_3,Written_Estimate_3,Beep_Time4,Button_Estimate_4,Written_Estimate_4,Beep_Time5,Button_Estimate_5,Written_Estimate_5,Beep_Time6,Button_Estimate_6,Written_Estimate_6,Beep_Time7,Button_Estimate_7,Written_Estimate_7,Beep_Time8,Button_Estimate_8,Written_Estimate_8,Beep_Time9,Button_Estimate_9,Written_Estimate_9,Beep_Time10,Button_Estimate_10,Written_Estimate_10,Beep_Time11,Button_Estimate_11,Written_Estimate_11,Beep_Time12,Button_Estimate_12,Written_Estimate_12
0,2,2,23,male,5,3.965213899995433,5,3,2.5955109000060475,4,9,9.444514699993306,9,4,3.0964020999963395,5,2,1.749050400001579,4,7,7.563725500003784,7,3,3.012003099996946,3,6,5.763289199996507,6,5,3.4139694000041345,5,2,1.2298080000036862,2,9,8.246329300003708,9,4,3.8154016000044066,4
