"ID","Condition","Age","Gender","Time","beep_time","button_estimate","written_estimate","Phase","satisfaction","enjoyment","stress","difficulty","focus","perceived_speed_of_time","tired","attention_timer","lego_exp","knows_sixbricks","perceived_time","action","models_done","models_correct","productivity","button_accuracy","written_accuracy","action_sorted","action_numeric","mean_baseline_accuracy","mean_effect_accuracy","experimental_effect","mean_baseline_accuracy_written","mean_effect_accuracy_written","experimental_effect_written"
"5","2",20,"female","10",2,2.36410700000124,2,"effect",2,6,5,4,5,4,5,2,2,"no","3","counting in your mind",13,13,0.0433333333333333,0.364107000001241,0,"counting in your mind",1,0.995821045976038,0.540760283334142,0.455060762641896,2.33333333333333,0.666666666666667,1.66666666666667
"5","2",20,"female","11",9,7.76226880001195,9,"effect",2,6,5,4,5,4,5,2,2,"no","3","counting in your mind",13,13,0.0433333333333333,-1.23773119998805,0,"counting in your mind",1,0.995821045976038,0.540760283334142,0.455060762641896,2.33333333333333,0.666666666666667,1.66666666666667
"5","2",20,"female","12",4,5.23022890000721,5,"effect",2,6,5,4,5,4,5,2,2,"no","3","counting in your mind",13,13,0.0433333333333333,1.23022890000721,1,"counting in your mind",1,0.995821045976038,0.540760283334142,0.455060762641896,2.33333333333333,0.666666666666667,1.66666666666667
"6","3",22,"female","1",5,5.66459169999871,8,"baseline",5,7,3,4,6,7,1,5,6,"no","3","counting in your mind",12,10,0.05,0.664591699998709,3,"counting in your mind",1,-0.190984166668689,-1.44066135000079,1.2496771833321,1.83333333333333,1,0.833333333333333
"6","3",22,"female","2",3,3.49836759999744,5,"baseline",5,7,3,4,6,7,1,5,6,"no","3","counting in your mind",12,10,0.05,0.498367599997437,2,"counting in your mind",1,-0.190984166668689,-1.44066135000079,1.2496771833321,1.83333333333333,1,0.833333333333333
"6","3",22,"female","3",9,8.54662049999752,12,"baseline",5,7,3,4,6,7,1,5,6,"no","3","counting in your mind",12,10,0.05,-0.453379500002484,3,"counting in your mind",1,-0.190984166668689,-1.44066135000079,1.2496771833321,1.83333333333333,1,0.833333333333333
"6","3",22,"female","4",4,3.9145079000009,5,"baseline",5,7,3,4,6,7,1,5,6,"no","3","counting in your mind",12,10,0.05,-0.0854920999991009,1,"counting in your mind",1,-0.190984166668689,-1.44066135000079,1.2496771833321,1.83333333333333,1,0.833333333333333
"6","3",22,"female","5",2,1.46575659999507,3,"baseline",5,7,3,4,6,7,1,5,6,"no","3","counting in your mind",12,10,0.05,-0.534243400004925,1,"counting in your mind",1,-0.190984166668689,-1.44066135000079,1.2496771833321,1.83333333333333,1,0.833333333333333
"6","3",22,"female","6",7,5.76425069999823,8,"baseline",5,7,3,4,6,7,1,5,6,"no","3","counting in your mind",12,10,0.05,-1.23574930000177,1,"counting in your mind",1,-0.190984166668689,-1.44066135000079,1.2496771833321,1.83333333333333,1,0.833333333333333
"6","3",22,"female","7",3,1.53219689999241,4,"effect",5,7,3,4,6,7,1,5,6,"no","3","counting in your mind",12,10,0.05,-1.46780310000759,1,"counting in your mind",1,-0.190984166668689,-1.44066135000079,1.2496771833321,1.83333333333333,1,0.833333333333333
"6","3",22,"female","8",6,4.28128000001016,8,"effect",5,7,3,4,6,7,1,5,6,"no","3","counting in your mind",12,10,0.05,-1.71871999998984,2,"counting in your mind",1,-0.190984166668689,-1.44066135000079,1.2496771833321,1.83333333333333,1,0.833333333333333
"6","3",22,"female","9",5,4.33195720000367,7,"effect",5,7,3,4,6,7,1,5,6,"no","3","counting in your mind",12,10,0.05,-0.668042799996329,2,"counting in your mind",1,-0.190984166668689,-1.44066135000079,1.2496771833321,1.83333333333333,1,0.833333333333333
"6","3",22,"female","10",2,1.61551189998863,3,"effect",5,7,3,4,6,7,1,5,6,"no","3","counting in your mind",12,10,0.05,-0.384488100011367,1,"counting in your mind",1,-0.190984166668689,-1.44066135000079,1.2496771833321,1.83333333333333,1,0.833333333333333
"6","3",22,"female","11",9,4.96410050000122,7,"effect",5,7,3,4,6,7,1,5,6,"no","3","counting in your mind",12,10,0.05,-4.03589949999878,-2,"counting in your mind",1,-0.190984166668689,-1.44066135000079,1.2496771833321,1.83333333333333,1,0.833333333333333
"6","3",22,"female","12",4,3.63098539999919,6,"effect",5,7,3,4,6,7,1,5,6,"no","3","counting in your mind",12,10,0.05,-0.36901460000081,2,"counting in your mind",1,-0.190984166668689,-1.44066135000079,1.2496771833321,1.83333333333333,1,0.833333333333333
"7","1",18,"other","1",5,5.86374950000027,5,"baseline",4,6,5,3,5,5,3,2,6,"no","5","counting in your mind, tapping along",12,10,0.0333333333333333,0.863749500000267,0,"counting in your mind, tapping along",7,-0.346565916666198,-0.318906083334393,0.0276598333318058,-0.333333333333333,-0.166666666666667,0.166666666666667
"7","1",18,"other","2",3,3.31542499999341,4,"baseline",4,6,5,3,5,5,3,2,6,"no","5","counting in your mind, tapping along",12,10,0.0333333333333333,0.315424999993411,1,"counting in your mind, tapping along",7,-0.346565916666198,-0.318906083334393,0.0276598333318058,-0.333333333333333,-0.166666666666667,0.166666666666667
"7","1",18,"other","3",9,8.27953620000335,8,"baseline",4,6,5,3,5,5,3,2,6,"no","5","counting in your mind, tapping along",12,10,0.0333333333333333,-0.720463799996651,-1,"counting in your mind, tapping along",7,-0.346565916666198,-0.318906083334393,0.0276598333318058,-0.333333333333333,-0.166666666666667,0.166666666666667
"7","1",18,"other","4",4,3.23273899999913,4,"baseline",4,6,5,3,5,5,3,2,6,"no","5","counting in your mind, tapping along",12,10,0.0333333333333333,-0.767261000000872,0,"counting in your mind, tapping along",7,-0.346565916666198,-0.318906083334393,0.0276598333318058,-0.333333333333333,-0.166666666666667,0.166666666666667
"7","1",18,"other","5",2,1.38222150001093,2,"baseline",4,6,5,3,5,5,3,2,6,"no","5","counting in your mind, tapping along",12,10,0.0333333333333333,-0.617778499989072,0,"counting in your mind, tapping along",7,-0.346565916666198,-0.318906083334393,0.0276598333318058,-0.333333333333333,-0.166666666666667,0.166666666666667
"7","1",18,"other","6",7,5.84693329999573,5,"baseline",4,6,5,3,5,5,3,2,6,"no","5","counting in your mind, tapping along",12,10,0.0333333333333333,-1.15306670000427,-2,"counting in your mind, tapping along",7,-0.346565916666198,-0.318906083334393,0.0276598333318058,-0.333333333333333,-0.166666666666667,0.166666666666667
"7","1",18,"other","7",3,4.16548309999052,5,"effect",4,6,5,3,5,5,3,2,6,"no","5","counting in your mind, tapping along",12,10,0.0333333333333333,1.16548309999052,2,"counting in your mind, tapping along",7,-0.346565916666198,-0.318906083334393,0.0276598333318058,-0.333333333333333,-0.166666666666667,0.166666666666667
"7","1",18,"other","8",6,4.84775520001131,6,"effect",4,6,5,3,5,5,3,2,6,"no","5","counting in your mind, tapping along",12,10,0.0333333333333333,-1.15224479998869,0,"counting in your mind, tapping along",7,-0.346565916666198,-0.318906083334393,0.0276598333318058,-0.333333333333333,-0.166666666666667,0.166666666666667
"7","1",18,"other","9",5,4.86435089999577,5,"effect",4,6,5,3,5,5,3,2,6,"no","5","counting in your mind, tapping along",12,10,0.0333333333333333,-0.13564910000423,0,"counting in your mind, tapping along",7,-0.346565916666198,-0.318906083334393,0.0276598333318058,-0.333333333333333,-0.166666666666667,0.166666666666667
"7","1",18,"other","10",2,1.4983607000031,2,"effect",4,6,5,3,5,5,3,2,6,"no","5","counting in your mind, tapping along",12,10,0.0333333333333333,-0.501639299996896,0,"counting in your mind, tapping along",7,-0.346565916666198,-0.318906083334393,0.0276598333318058,-0.333333333333333,-0.166666666666667,0.166666666666667
"7","1",18,"other","11",9,8.32869359999313,7,"effect",4,6,5,3,5,5,3,2,6,"no","5","counting in your mind, tapping along",12,10,0.0333333333333333,-0.67130640000687,-2,"counting in your mind, tapping along",7,-0.346565916666198,-0.318906083334393,0.0276598333318058,-0.333333333333333,-0.166666666666667,0.166666666666667
"7","1",18,"other","12",4,3.38191999999981,3,"effect",4,6,5,3,5,5,3,2,6,"no","5","counting in your mind, tapping along",12,10,0.0333333333333333,-0.618080000000191,-1,"counting in your mind, tapping along",7,-0.346565916666198,-0.318906083334393,0.0276598333318058,-0.333333333333333,-0.166666666666667,0.166666666666667
"8","2",21,"male","1",5,5.24729749999824,7,"baseline",3,5,2,3,6,4,1,1,5,"no","4","counting in your mind",11,9,0.0366666666666667,0.24729749999824,2,"counting in your mind",1,-0.096919066668003,-0.282741833332693,0.18582276666469,1.16666666666667,1.33333333333333,0.166666666666667
"8","2",21,"male","2",3,2.64856549999968,3,"baseline",3,5,2,3,6,4,1,1,5,"no","4","counting in your mind",11,9,0.0366666666666667,-0.351434500000323,0,"counting in your mind",1,-0.096919066668003,-0.282741833332693,0.18582276666469,1.16666666666667,1.33333333333333,0.166666666666667
"8","2",21,"male","3",9,9.49510309999459,12,"baseline",3,5,2,3,6,4,1,1,5,"no","4","counting in your mind",11,9,0.0366666666666667,0.495103099994594,3,"counting in your mind",1,-0.096919066668003,-0.282741833332693,0.18582276666469,1.16666666666667,1.33333333333333,0.166666666666667
"8","2",21,"male","4",4,3.53154650000215,5,"baseline",3,5,2,3,6,4,1,1,5,"no","4","counting in your mind",11,9,0.0366666666666667,-0.46845349999785,1,"counting in your mind",1,-0.096919066668003,-0.282741833332693,0.18582276666469,1.16666666666667,1.33333333333333,0.166666666666667
"8","2",21,"male","5",2,1.41561130000628,2,"baseline",3,5,2,3,6,4,1,1,5,"no","4","counting in your mind",11,9,0.0366666666666667,-0.584388699993724,0,"counting in your mind",1,-0.096919066668003,-0.282741833332693,0.18582276666469,1.16666666666667,1.33333333333333,0.166666666666667
"8","2",21,"male","6",7,7.08036169999104,8,"baseline",3,5,2,3,6,4,1,1,5,"no","4","counting in your mind",11,9,0.0366666666666667,0.0803616999910446,1,"counting in your mind",1,-0.096919066668003,-0.282741833332693,0.18582276666469,1.16666666666667,1.33333333333333,0.166666666666667
"8","2",21,"male","7",3,3.26487080000516,5,"effect",3,5,2,3,6,4,1,1,5,"no","4","counting in your mind",11,9,0.0366666666666667,0.264870800005156,2,"counting in your mind",1,-0.096919066668003,-0.282741833332693,0.18582276666469,1.16666666666667,1.33333333333333,0.166666666666667
"8","2",21,"male","8",6,5.59691910000402,7,"effect",3,5,2,3,6,4,1,1,5,"no","4","counting in your mind",11,9,0.0366666666666667,-0.403080899995985,1,"counting in your mind",1,-0.096919066668003,-0.282741833332693,0.18582276666469,1.16666666666667,1.33333333333333,0.166666666666667
"8","2",21,"male","9",5,4.69748519999848,6,"effect",3,5,2,3,6,4,1,1,5,"no","4","counting in your mind",11,9,0.0366666666666667,-0.302514800001518,1,"counting in your mind",1,-0.096919066668003,-0.282741833332693,0.18582276666469,1.16666666666667,1.33333333333333,0.166666666666667
"8","2",21,"male","10",2,1.39958450000267,2,"effect",3,5,2,3,6,4,1,1,5,"no","4","counting in your mind",11,9,0.0366666666666667,-0.600415499997325,0,"counting in your mind",1,-0.096919066668003,-0.282741833332693,0.18582276666469,1.16666666666667,1.33333333333333,0.166666666666667
"8","2",21,"male","11",9,9.22926399999415,12,"effect",3,5,2,3,6,4,1,1,5,"no","4","counting in your mind",11,9,0.0366666666666667,0.229263999994146,3,"counting in your mind",1,-0.096919066668003,-0.282741833332693,0.18582276666469,1.16666666666667,1.33333333333333,0.166666666666667
"8","2",21,"male","12",4,3.11542539999937,5,"effect",3,5,2,3,6,4,1,1,5,"no","4","counting in your mind",11,9,0.0366666666666667,-0.884574600000633,1,"counting in your mind",1,-0.096919066668003,-0.282741833332693,0.18582276666469,1.16666666666667,1.33333333333333,0.166666666666667
"9","3",23,"female","1",5,5.19769180000003,5,"baseline",5,7,5,5,6,6,2,1,4,"no","3","counting in your mind, followed my heart beat",13,13,0.0541666666666667,0.19769180000003,0,"counting in your mind, followed my heart beat",11,-0.468849999999899,-0.396254166669678,0.0725958333302212,-0.166666666666667,-0.166666666666667,0
"9","3",23,"female","2",3,2.31559359999665,3,"baseline",5,7,5,5,6,6,2,1,4,"no","3","counting in your mind, followed my heart beat",13,13,0.0541666666666667,-0.684406400003354,0,"counting in your mind, followed my heart beat",11,-0.468849999999899,-0.396254166669678,0.0725958333302212,-0.166666666666667,-0.166666666666667,0
"9","3",23,"female","3",9,8.22977160000301,8,"baseline",5,7,5,5,6,6,2,1,4,"no","3","counting in your mind, followed my heart beat",13,13,0.0541666666666667,-0.770228399996995,-1,"counting in your mind, followed my heart beat",11,-0.468849999999899,-0.396254166669678,0.0725958333302212,-0.166666666666667,-0.166666666666667,0
"9","3",23,"female","4",4,3.11516250000568,4,"baseline",5,7,5,5,6,6,2,1,4,"no","3","counting in your mind, followed my heart beat",13,13,0.0541666666666667,-0.884837499994319,0,"counting in your mind, followed my heart beat",11,-0.468849999999899,-0.396254166669678,0.0725958333302212,-0.166666666666667,-0.166666666666667,0
"9","3",23,"female","5",2,1.59871540000313,2,"baseline",5,7,5,5,6,6,2,1,4,"no","3","counting in your mind, followed my heart beat",13,13,0.0541666666666667,-0.40128459999687,0,"counting in your mind, followed my heart beat",11,-0.468849999999899,-0.396254166669678,0.0725958333302212,-0.166666666666667,-0.166666666666667,0
"9","3",23,"female","6",7,6.72996509999211,7,"baseline",5,7,5,5,6,6,2,1,4,"no","3","counting in your mind, followed my heart beat",13,13,0.0541666666666667,-0.270034900007886,0,"counting in your mind, followed my heart beat",11,-0.468849999999899,-0.396254166669678,0.0725958333302212,-0.166666666666667,-0.166666666666667,0
"9","3",23,"female","7",3,3.66463499999372,4,"effect",5,7,5,5,6,6,2,1,4,"no","3","counting in your mind, followed my heart beat",13,13,0.0541666666666667,0.664634999993723,1,"counting in your mind, followed my heart beat",11,-0.468849999999899,-0.396254166669678,0.0725958333302212,-0.166666666666667,-0.166666666666667,0
"9","3",23,"female","8",6,4.96487660000275,5,"effect",5,7,5,5,6,6,2,1,4,"no","3","counting in your mind, followed my heart beat",13,13,0.0541666666666667,-1.03512339999725,-1,"counting in your mind, followed my heart beat",11,-0.468849999999899,-0.396254166669678,0.0725958333302212,-0.166666666666667,-0.166666666666667,0
"9","3",23,"female","9",5,4.98196499999904,5,"effect",5,7,5,5,6,6,2,1,4,"no","3","counting in your mind, followed my heart beat",13,13,0.0541666666666667,-0.0180350000009639,0,"counting in your mind, followed my heart beat",11,-0.468849999999899,-0.396254166669678,0.0725958333302212,-0.166666666666667,-0.166666666666667,0
"9","3",23,"female","10",2,1.26577450000332,2,"effect",5,7,5,5,6,6,2,1,4,"no","3","counting in your mind, followed my heart beat",13,13,0.0541666666666667,-0.734225499996683,0,"counting in your mind, followed my heart beat",11,-0.468849999999899,-0.396254166669678,0.0725958333302212,-0.166666666666667,-0.166666666666667,0
"9","3",23,"female","11",9,8.31317329999001,8,"effect",5,7,5,5,6,6,2,1,4,"no","3","counting in your mind, followed my heart beat",13,13,0.0541666666666667,-0.686826700009988,-1,"counting in your mind, followed my heart beat",11,-0.468849999999899,-0.396254166669678,0.0725958333302212,-0.166666666666667,-0.166666666666667,0
"9","3",23,"female","12",4,3.43205059999309,4,"effect",5,7,5,5,6,6,2,1,4,"no","3","counting in your mind, followed my heart beat",13,13,0.0541666666666667,-0.56794940000691,0,"counting in your mind, followed my heart beat",11,-0.468849999999899,-0.396254166669678,0.0725958333302212,-0.166666666666667,-0.166666666666667,0
